MgO,Pd,Pd/Pt,MSS Cu,Fluid Cu
0.168106711,0.013671022,0.150453497,0.999688328,0.000308536
0.16812621,0.002110241,0.230388289,0.999469108,4.41E-04
0.16813562,0.258423209,0.291300301,0.975300103,0.024131311
0.168141919,0.001126302,0.071040098,0.998193293,0.001835324
0.168144336,0.001452581,0.206811354,0.998699485,0.001306257
0.168161696,0.029462646,0.512918506,0.998889346,0.001061504
0.168168937,0.015475414,4.851791698,0.999350358,0.000677882
0.168180853,0.003053922,0.041840009,0.995835145,0.004034098
0.168194648,0.009938581,0.054556171,0.999398911,0.000422251
0.168235207,0.051260074,0.051761827,0.97317118,0.023267635
0.168240776,1.403431384,1.774380056,0.968980677,0.030411333
0.168246101,0.006111994,0.147394658,0.997913234,0.002032354
0.168282661,1.499368978,2.080616567,0.96485787,0.034459193
0.168295744,0.000601165,0.20826026,0.997300363,0.002708965
0.168306767,0.002326889,0.101482409,0.998318593,0.001574033
0.168315918,0.259662487,0.798691121,0.988295726,0.010466534
0.168319801,29.38487609,45.28453445,0,0.984642734
0.168372666,0.001611656,0.082934232,0.99821881,0.001783183
0.16837776,0.003591392,0.292019224,0.997438192,0.002444575
0.168387716,0.002382581,0.440209443,0.999477091,4.86E-04
0.168390857,53.61704678,48.71656308,0,0.990737779
0.168416025,26.9968948,30.63095274,0,0.896561935
0.16841615,0.560339581,0.667784677,0.991977166,0.007685934
0.168417765,0.000759053,0.208301361,0.997305786,0.002694867
0.168418443,1.188396836,0.860959873,0.978193371,0.021246544
0.168424254,84.98213206,19.46875812,0,0.90870283
0.168430161,0.001009923,0.120932349,0.99910846,0.000870251
0.168431667,0.002487387,0.099825096,0.999393174,0.000532375
0.168437828,55.22579474,81.0968327,0,0.895704059
0.168470932,0.017009964,0.024724963,0.998362904,0.00128217
0.168478308,0.074032075,0.315483603,0.980809064,0.015972898
0.168482701,1.598737171,3.101289604,0.990496573,0.008559127
0.168486886,0.090123922,0.319690322,0.969819724,0.028478967
0.168510211,0.00019936,0.000897244,0.998274313,0.001722266
0.168518787,0.000462357,0.01423566,0.994753949,0.005208506
0.168518902,0.005956732,0.417842878,0.992045395,0.007937215
0.168519188,48.79065454,22.12611264,0,0.862583165
0.16852493,0.026935347,0.074180544,0.987706483,0.012082817
0.16853961,1.119579375,4.15977164,0.969567092,0.029751875
0.168542449,0.09210856,0.04103681,0.996898838,2.78E-03
0.168560097,0.0181136,0.1113154,0.987050232,0.012728781
0.168561062,0.00807204,0.167206464,0.99814086,0.001801116
0.168583067,0.09495211,0.147754307,0.99193764,0.003316486
0.16858827,1.397914618,1.47122744,0.985626655,0.013416604
0.168609321,0.002177882,0.179391699,0.996586557,0.003416423
0.168626318,0.054466186,0.021496761,0.868713007,0.129450721
0.168635497,0.035909669,0.151673501,0.996882886,0.002844933
0.168636915,0.054405146,0.401463868,0.857568465,0.141210567
0.168650433,1.547198883,1.789447858,0.997931719,0.001396859
0.168653641,1.025842331,2.115366688,0.977736354,0.021963391
0.168655987,0.000905547,0.019356788,0.995879722,0.004090886
0.168660163,0.004027696,0.070351756,0.990450697,0.009365601
0.168669478,0.002794199,0.091948595,0.996128562,0.00377665
0.168673312,0.007389399,0.021688146,0.99906152,0.000760171
0.168680013,2.158758513,3.181862355,0.984941576,0.014592505
0.168681896,0.644080305,1.667465152,0.996994616,0.002390025
0.16868453,53.70963999,102.0668565,0,9.80E-01
0.168720778,0.0087772,0.196963198,0.995596962,0.004342057
0.168728996,0.972978602,1.508060691,0.981147176,0.018509582
0.168750343,0.110302357,0.174349849,0.991725299,0.004711399
0.168751993,19.57784933,10.00980176,0,0.924965954
0.16876748,0.047337484,0.07514269,0.962708929,0.035348697
0.16877351,0.056799358,0.206204668,0.961578332,0.037386856
0.168779415,0.003769399,0.293180586,0.999727316,0.000270224
0.168837569,0.000814061,0.083642966,0.999299122,0.000710768
0.168847574,0.179818065,0.067048032,0.975888183,0.021001731
0.168851748,1.196379086,2.796132908,0.984997089,0.014596773
0.168859164,0.001004288,0.047277082,0.998559354,0.001416658
0.16890473,0.197640032,0.440816312,0.897949524,0.099478533
0.168917141,0.000888096,0.091585056,0.999473198,0.000536073
0.168933079,0.005560172,0.817652641,0.997214952,0.002770903
0.168933457,0.054405623,0.175566534,0.962385448,0.036089208
0.168938472,0.112687675,0.204568971,0.941334054,0.056207405
0.168944537,78.46642148,37.01844817,0,0.930146852
0.168956282,0.000200222,0.059195557,0.999596917,0.00041369
0.168956621,0.000462734,0.048276402,0.999046985,0.000927455
0.168961943,0.00257004,0.719340556,0.999449525,0.000556782
0.168962506,0.00282143,0.071425432,0.999364956,0.000614648
0.168979501,65.96805124,34.08817679,0,0.952158235
0.168985331,85.38963716,158.870129,0,0.988843726
0.16901192,0.004489486,0.202965332,0.998193093,0.001702369
0.169032566,0.001819404,0.090723829,0.998727961,0.001295809
0.169041154,0.01013514,0.244458106,0.998455091,0.001480545
0.169044388,0.005015183,0.093871107,0.989655661,0.010073307
0.169067781,0.001148589,0.100812396,0.999012586,0.000889984
0.16908987,30.81732874,16.24683719,0,0.689014435
0.169119717,0.005496317,0.425115366,0.993906221,0.006019417
0.169127387,0.691993464,0.708711417,0.994750955,0.004516172
0.169132872,0.714214435,0.789039496,0.966651997,0.032897071
0.169136456,0.007787958,0.043459938,0.995845137,0.003878462
0.169139012,0.000656132,0.028839163,0.999616538,3.90E-04
0.169139523,0.001270528,0.022355077,0.999789618,0.00021345
0.169153857,0.11021257,0.376061072,0.971616794,0.026229281
0.169156099,63.86830534,27.11423602,0,0.928545531
0.169156871,0.002989074,0.098016983,0.999317687,0.000474351
0.169162018,0.00052338,0.011603534,0.999791461,0.000222496
0.169167669,0.000452111,0.080626774,0.998724653,0.001289374
0.169172004,0.73047539,2.142020454,0.989241349,0.010420176
0.169180256,0.138663754,0.260887367,0.951915285,0.043857227
0.169206646,0.001314275,0.062723496,0.998894117,1.12E-03
0.16920678,0.001877722,0.043533921,0.991098248,0.008813035
0.169217561,0.001715095,0.395919552,0.999672556,0.000348948
0.169231749,0.662218101,1.032464151,0.993661952,0.005973363
0.169234638,1.286375688,1.636048348,0.967955791,0.031615073
0.169253074,17.38737548,12.59507885,0,0.894544887
0.169254177,0.237501983,0.46164201,0.897944302,0.098147525
0.169260353,0.016982305,1.317938342,0.997540552,0.002401706
0.169265907,0.028736079,0.147767481,0.986361253,0.012364429
0.169269217,0.001896939,0.337895879,0.999041085,0.000932299
0.169273594,0.000484846,0.130001152,0.999231216,0.000787479
0.169278353,0.379683285,1.372824532,0.986973611,0.012617385
0.169280262,0.552010747,1.201887723,0.802660035,0.195148996
0.169286235,0.002820964,0.323430471,0.99852815,1.43E-03
0.169292989,0.114837886,0.458188093,0.930762967,0.06831874
0.16930304,0.000216722,0.023411643,0.998301831,0.001707176
0.169305832,1.67221328,1.284207302,0.988127947,0.01097071
