Location,Sample,CaO,Na2O,MgO,Ce2O3,MnO,FeO,SrO,P2O5,SiO2,F,Cl,SO3,O=F,O=Cl,Total (anhydrous),Ca apfu,Na apfu,Mg apfu,Ce apfu,Mn apfu,Fe apfu,Sr apfu,Sum,P apfu,Si apfu,S apfu,Sum,F apfu,Cl apfu,est OH apfu,T
Chundu,arc,54.057,0.151,0,,0.048,0.045,,41.465,0.499,2.468,0.889,0.297,1.039,0.201,98.68,9.892,0.05,0,0,0.007,0.006,0,9.955,5.996,0.085,0.038,6.081,1.333,0.257,0.41,938.0233036
Chundu,arc,53.226,0.213,0.027,,0.048,0.03,,41.044,0.385,2.461,1.052,0.486,1.036,0.237,97.7,9.828,0.071,0.007,0,0.007,0.004,0,9.918,5.989,0.066,0.063,6.055,1.341,0.307,0.351,938.0233036
Chundu,arc,53.755,0.129,0,,0.016,0.024,,41.081,0.442,2.881,0.527,0.218,1.213,0.119,97.74,9.912,0.043,0,0,0.002,0.003,0,9.96,5.985,0.076,0.028,6.062,1.568,0.154,0.278,938.0233036
Chundu,arc,53.535,0.218,0.004,,0.006,0.064,,42.448,0.4,2.591,0.973,0.269,1.091,0.22,99.2,9.696,0.071,0.001,0,0.001,0.009,0,9.778,6.075,0.068,0.034,6.143,1.385,0.279,0.336,938.0233036
Chundu,arc,53.334,0.232,0.02,,0.057,0.034,,41.019,0.347,2.71,0.638,0.585,1.141,0.144,97.69,9.831,0.077,0.005,0,0.008,0.005,0,9.926,5.974,0.06,0.076,6.034,1.474,0.186,0.34,938.0233036
Chundu,arc,54.234,0.147,0,,0.048,0.05,,41.946,0.245,2.381,0.986,0.209,1.003,0.223,99.02,9.895,0.049,0,0,0.007,0.007,0,9.958,6.048,0.042,0.027,6.089,1.282,0.285,0.433,938.0233036
Chundu,arc,54.353,0.158,0.035,,0.061,0.018,,41.886,0.269,2.331,0.947,0.278,0.981,0.214,99.14,9.908,0.052,0.009,0,0.009,0.003,0,9.981,6.034,0.046,0.035,6.079,1.254,0.273,0.473,938.0233036
Chundu,arc,53.244,0.196,0.034,,0.02,0.021,,41.892,0.4,2.262,1.091,0.441,0.952,0.246,98.4,9.74,0.065,0.009,0,0.003,0.003,0,9.819,6.055,0.068,0.057,6.124,1.221,0.316,0.463,938.0233036
Chundu,arc,54.24,0.152,0.01,,0.02,0.021,,41.998,0.342,2.555,0.902,0.244,1.076,0.204,99.2,9.86,0.05,0.003,0,0.003,0.003,0,9.918,6.033,0.058,0.031,6.091,1.371,0.259,0.37,938.0233036
Chundu,arc,53.921,0.171,0.014,,0.039,0.023,,41.291,0.48,2.526,1.019,0.257,1.064,0.23,98.45,9.895,0.057,0.004,0,0.006,0.003,0,9.964,5.987,0.082,0.033,6.07,1.368,0.296,0.336,938.0233036
Chundu,arc,53.896,0.194,0.019,,0.002,0.043,,42.227,0.452,2.37,1.154,0.32,0.998,0.26,99.42,9.767,0.064,0.005,0,0,0.006,0,9.841,6.047,0.076,0.041,6.123,1.268,0.331,0.402,938.0233036
Chundu,arc,53.477,0.189,0.034,,0.015,0.005,,41.881,0.396,2.217,1.273,0.37,0.933,0.287,98.64,9.775,0.063,0.009,0,0.002,0.001,0,9.849,6.049,0.068,0.047,6.117,1.196,0.368,0.436,938.0233036
Luoboling,arc,53.114,,,,,,,40.088,0.375,0.991,2.078,,0.417,0.469,95.76,10.146,0,0,0,0,0,0,10.146,6.051,0.067,0,6.118,0.559,0.628,0.813,952.4565075
Luoboling,arc,52.106,,,,,,,40.299,0.304,0.785,2.541,,0.331,0.573,95.13,10.002,0,0,0,0,0,0,10.002,6.112,0.054,0,6.167,0.445,0.772,0.784,952.4565075
Luoboling,arc,53.202,,,,,,,40.878,0.978,1.19,1.395,,0.501,0.315,96.83,9.977,0,0,0,0,0,0,9.977,6.058,0.171,0,6.229,0.659,0.414,0.927,952.4565075
Luoboling,arc,53.309,,,,,,,40.763,0.624,0.969,2.246,,0.408,0.507,97,10.029,0,0,0,0,0,0,10.029,6.06,0.11,0,6.169,0.538,0.668,0.794,952.4565075
Luoboling,arc,53.991,,,,,,,40.856,0.302,1.266,1.543,,0.533,0.348,97.08,10.146,0,0,0,0,0,0,10.146,6.067,0.053,0,6.12,0.702,0.459,0.839,952.4565075
Luoboling,arc,52.675,,,,,,,40.382,0.162,0.878,2.259,,0.37,0.51,95.48,10.083,0,0,0,0,0,0,10.083,6.108,0.029,0,6.137,0.496,0.684,0.82,952.4565075
Luoboling,arc,53.829,,,,,,,39.639,0.177,1.506,1.61,,0.634,0.363,95.76,10.294,0,0,0,0,0,0,10.294,5.99,0.032,0,6.021,0.85,0.487,0.663,952.4565075
Luoboling,arc,52.573,,,,,,,40.055,0.628,0.871,2.469,,0.367,0.557,95.67,10.042,0,0,0,0,0,0,10.042,6.046,0.112,0,6.158,0.491,0.746,0.763,952.4565075
Luoboling,arc,53.983,,,,,,,40.985,0.222,0.78,1.656,,0.328,0.374,96.92,10.184,0,0,0,0,0,0,10.184,6.11,0.039,0,6.149,0.434,0.494,1.071,952.4565075
Luoboling,arc,53.958,,,,,,,40.092,0.453,0.821,1.777,,0.346,0.401,96.35,10.269,0,0,0,0,0,0,10.269,6.029,0.08,0,6.109,0.461,0.535,1.004,952.4565075
Luoboling,arc,54.426,,,,,,,39.399,0.265,1.126,1.799,,0.474,0.406,96.13,10.417,0,0,0,0,0,0,10.417,5.959,0.047,0,6.006,0.636,0.545,0.819,952.4565075
Luoboling,arc,53.573,,,,,,,40.161,0.334,1.241,1.687,,0.523,0.381,96.09,10.189,0,0,0,0,0,0,10.189,6.036,0.059,0,6.095,0.697,0.508,0.796,952.4565075
Luoboling,arc,53.76,,,,,,,40.951,0.274,0.78,2.721,,0.328,0.614,97.54,10.094,0,0,0,0,0,0,10.094,6.076,0.048,0,6.124,0.432,0.808,0.76,952.4565075
Luoboling,arc,53.231,,,,,,,40.296,0.268,1.221,1.854,,0.514,0.418,95.94,10.132,0,0,0,0,0,0,10.132,6.06,0.048,0,6.108,0.686,0.558,0.756,952.4565075
Luoboling,arc,53.586,,,,,,,39.794,0.281,1.279,1.71,,0.539,0.386,95.73,10.247,0,0,0,0,0,0,10.247,6.013,0.05,0,6.063,0.722,0.517,0.761,952.4565075
Luoboling,arc,53.593,,,,,,,39.681,0.295,1.43,2.091,,0.602,0.472,96.02,10.223,0,0,0,0,0,0,10.223,5.981,0.053,0,6.034,0.805,0.631,0.564,952.4565075
Luoboling,arc,52.995,,,,,,,40.749,0.284,1.154,2.317,,0.486,0.523,96.49,10.017,0,0,0,0,0,0,10.017,6.086,0.05,0,6.136,0.644,0.693,0.663,952.4565075
Luoboling,arc,53.773,,,,,,,41.096,0.271,1.997,0.511,,0.841,0.115,96.69,10.072,0,0,0,0,0,0,10.072,6.082,0.047,0,6.13,1.104,0.151,0.745,952.4565075
Luoboling,arc,52.738,,,,,,,40.718,0.358,0.997,2.532,,0.42,0.571,96.35,9.985,0,0,0,0,0,0,9.985,6.092,0.063,0,6.155,0.557,0.758,0.684,952.4565075
Luoboling,arc,53.715,,,,,,,39.372,0.499,1.356,1.827,,0.571,0.412,95.79,10.279,0,0,0,0,0,0,10.279,5.953,0.089,0,6.043,0.766,0.553,0.681,952.4565075
Luoboling,arc,52.38,,,,,,,40.2,0.475,1.328,1.812,,0.559,0.409,95.23,10.008,0,0,0,0,0,0,10.008,6.07,0.085,0,6.154,0.749,0.548,0.703,952.4565075
Luoboling,arc,53.095,,,,,,,39.766,0.418,0.863,2.753,,0.363,0.621,95.91,10.159,0,0,0,0,0,0,10.159,6.012,0.075,0,6.087,0.487,0.833,0.679,952.4565075
Luoboling,arc,52.613,,,,,,,40.532,0.478,0.757,2.597,,0.319,0.586,96.07,10.003,0,0,0,0,0,0,10.003,6.09,0.085,0,6.174,0.425,0.781,0.794,952.4565075
Luoboling,arc,53.32,,,,,,,40.661,0.366,1.274,2.014,,0.536,0.454,96.64,10.06,0,0,0,0,0,0,10.06,6.062,0.064,0,6.127,0.709,0.601,0.689,952.4565075
Luoboling,arc,53.089,,,,,,,39.634,0.368,1.452,1.785,,0.611,0.403,95.31,10.177,0,0,0,0,0,0,10.177,6.004,0.066,0,6.07,0.822,0.541,0.637,952.4565075
Luoboling,arc,53.29,,,,,,,40.446,0.42,1.803,1.359,,0.759,0.307,96.25,10.061,0,0,0,0,0,0,10.061,6.034,0.074,0,6.108,1.005,0.406,0.589,952.4565075
Luoboling,arc,51.93,,,,,,,40.52,0.544,1.047,2.336,,0.441,0.527,95.41,9.9,0,0,0,0,0,0,9.9,6.104,0.097,0,6.201,0.589,0.704,0.706,952.4565075
Luoboling,arc,53.291,,,,,,,38.67,1.446,1.156,2.009,,0.487,0.453,95.63,10.212,0,0,0,0,0,0,10.212,5.856,0.259,0,6.114,0.654,0.609,0.737,952.4565075
Luoboling,arc,53.014,,,,,,,39.744,0.509,0.903,2.489,,0.38,0.562,95.72,10.152,0,0,0,0,0,0,10.152,6.014,0.091,0,6.105,0.51,0.754,0.736,952.4565075
Luoboling,arc,53.237,,,,,,,39.6,0.465,1.293,1.936,,0.544,0.437,95.55,10.195,0,0,0,0,0,0,10.195,5.992,0.083,0,6.075,0.731,0.586,0.683,952.4565075
Luoboling,arc,53.015,,,,,,,39.763,0.48,0.986,2.182,,0.415,0.492,95.52,10.162,0,0,0,0,0,0,10.162,6.023,0.086,0,6.109,0.558,0.662,0.781,952.4565075
Luoboling,arc,53.453,,,,,,,40.573,0.561,1.141,2.048,,0.48,0.462,96.83,10.074,0,0,0,0,0,0,10.074,6.042,0.099,0,6.141,0.635,0.611,0.755,952.4565075
Luoboling,arc,52.536,,,,,,,39.912,0.395,0.945,2.622,,0.398,0.592,95.42,10.074,0,0,0,0,0,0,10.074,6.048,0.071,0,6.118,0.535,0.795,0.67,952.4565075
Luoboling,arc,54.286,,,,,,,40.349,0.402,1.199,1.983,,0.505,0.448,97.27,10.222,0,0,0,0,0,0,10.222,6.003,0.071,0,6.074,0.666,0.591,0.743,952.4565075
Luoboling,arc,54.061,,,,,,,39.272,0.642,1.418,1.296,,0.597,0.292,95.8,10.338,0,0,0,0,0,0,10.338,5.934,0.115,0,6.049,0.8,0.392,0.808,952.4565075
Luoboling,arc,53.172,,,,,,,40.703,0.467,1.158,1.632,,0.488,0.368,96.28,10.058,0,0,0,0,0,0,10.058,6.084,0.082,0,6.166,0.647,0.488,0.865,952.4565075
Luoboling,arc,53.131,,,,,,,40.49,0.392,1.464,1.727,,0.616,0.39,96.2,10.056,0,0,0,0,0,0,10.056,6.055,0.069,0,6.125,0.818,0.517,0.665,952.4565075
Luoboling,arc,52.315,,,,,,,40.159,0.953,1.12,2.232,,0.472,0.504,95.8,9.94,0,0,0,0,0,0,9.94,6.029,0.169,0,6.198,0.628,0.671,0.701,952.4565075
Luoboling,arc,53.331,,,,,,,39.629,0.595,0.829,2.638,,0.349,0.595,96.08,10.193,0,0,0,0,0,0,10.193,5.985,0.106,0,6.091,0.468,0.798,0.735,952.4565075
Luoboling,arc,53.209,,,,,,,39.765,0.501,1.139,2.311,,0.48,0.522,95.92,10.157,0,0,0,0,0,0,10.157,5.998,0.089,0,6.087,0.642,0.698,0.66,952.4565075
Luoboling,arc,52.107,,,,,,,40.174,0.414,0.692,2.8,,0.291,0.632,95.26,10,0,0,0,0,0,0,10,6.092,0.074,0,6.166,0.392,0.85,0.758,952.4565075
Luoboling,arc,52.74,,,,,,,40.034,0.499,0.829,2.971,,0.349,0.67,96.05,10.058,0,0,0,0,0,0,10.058,6.033,0.089,0,6.122,0.467,0.896,0.637,952.4565075
Luoboling,arc,53.565,,,,,,,39.381,0.608,0.88,2.699,,0.371,0.609,96.15,10.246,0,0,0,0,0,0,10.246,5.952,0.109,0,6.061,0.497,0.817,0.687,952.4565075
Luoboling,arc,53.567,,,,,,,39.097,0.908,1.095,1.789,,0.461,0.404,95.59,10.276,0,0,0,0,0,0,10.276,5.927,0.163,0,6.089,0.62,0.543,0.837,952.4565075
Luoboling,arc,53.565,,,,,,,39.692,0.374,1.257,2.093,,0.529,0.472,95.98,10.226,0,0,0,0,0,0,10.226,5.988,0.067,0,6.055,0.708,0.632,0.66,952.4565075
Luoboling,arc,53.338,,,,,,,39.421,0.405,1.189,2,,0.501,0.451,95.4,10.249,0,0,0,0,0,0,10.249,5.986,0.073,0,6.058,0.674,0.608,0.718,952.4565075
Luoboling,arc,52.881,,,,,,,39.988,1.162,1.091,1.926,,0.459,0.435,96.15,10.023,0,0,0,0,0,0,10.023,5.989,0.206,0,6.194,0.61,0.577,0.812,952.4565075
Luoboling,arc,53.283,,,,,,,40.694,0.507,0.975,2.264,,0.411,0.511,96.8,10.05,0,0,0,0,0,0,10.05,6.065,0.089,0,6.154,0.543,0.676,0.782,952.4565075
Luoboling,arc,54.505,,,,,,,40.707,0.453,1.978,1.477,,0.833,0.333,97.95,10.133,0,0,0,0,0,0,10.133,5.98,0.079,0,6.059,1.085,0.434,0.48,952.4565075
Luoboling,arc,53.522,,,,,,,40.057,0.292,1.226,1.962,,0.516,0.443,96.1,10.19,0,0,0,0,0,0,10.19,6.026,0.052,0,6.078,0.689,0.591,0.72,952.4565075
Luoboling,arc,53.81,,,,,,,41.023,0.496,1.724,2.165,,0.726,0.489,98,9.991,0,0,0,0,0,0,9.991,6.019,0.086,0,6.105,0.945,0.636,0.419,952.4565075
Luoboling,arc,53.532,,,,,,,39.374,0.628,1.308,2.366,,0.551,0.534,96.12,10.212,0,0,0,0,0,0,10.212,5.935,0.112,0,6.047,0.737,0.714,0.549,952.4565075
Luoboling,arc,53.686,,,,,,,39.896,0.24,1.185,1.958,,0.499,0.442,96.02,10.245,0,0,0,0,0,0,10.245,6.016,0.043,0,6.059,0.667,0.591,0.741,952.4565075
Luoboling,arc,53.615,,,,,,,40.504,0.309,1.393,2.006,,0.587,0.453,96.79,10.112,0,0,0,0,0,0,10.112,6.037,0.054,0,6.091,0.775,0.599,0.626,952.4565075
Luoboling,arc,53.526,,,,,,,40.501,0.603,1.189,1.884,,0.501,0.425,96.78,10.092,0,0,0,0,0,0,10.092,6.034,0.106,0,6.14,0.662,0.562,0.776,952.4565075
Luoboling,arc,53.851,,,,,,,40.957,0.186,0.795,1.895,,0.335,0.428,96.92,10.162,0,0,0,0,0,0,10.162,6.107,0.033,0,6.14,0.443,0.566,0.991,952.4565075
Luoboling,arc,54.285,,,,,,,41.4,0.42,2.113,0.386,,0.89,0.087,97.63,10.062,0,0,0,0,0,0,10.062,6.063,0.073,0,6.136,1.156,0.113,0.731,952.4565075
Luoboling,arc,53.326,,,,,,,40.368,0.281,0.679,2.288,,0.286,0.516,96.14,10.164,0,0,0,0,0,0,10.164,6.08,0.05,0,6.13,0.382,0.69,0.928,952.4565075
Luoboling,arc,53.055,,,,,,,40.84,0.274,1.232,2.087,,0.519,0.471,96.5,10.017,0,0,0,0,0,0,10.017,6.093,0.048,0,6.141,0.687,0.623,0.69,952.4565075
Luoboling,arc,53.542,,,,,,,39.884,0.223,1.2,2.206,,0.505,0.498,96.05,10.216,0,0,0,0,0,0,10.216,6.013,0.04,0,6.053,0.676,0.666,0.658,952.4565075
Luoboling,arc,53.727,,,,,,,41.371,0.15,1.147,1.745,,0.483,0.394,97.26,10.064,0,0,0,0,0,0,10.064,6.123,0.026,0,6.15,0.634,0.517,0.849,952.4565075
Luoboling,arc,53.784,,,,,,,40.845,0.337,1.055,1.868,,0.444,0.422,97.02,10.123,0,0,0,0,0,0,10.123,6.075,0.059,0,6.134,0.586,0.556,0.858,952.4565075
Luoboling,arc,54.508,,,,,,,41.742,0.186,1.189,1.503,,0.501,0.339,98.29,10.104,0,0,0,0,0,0,10.104,6.114,0.032,0,6.146,0.651,0.441,0.909,952.4565075
Luoboling,arc,53.585,,,,,,,40.343,0.269,0.798,2.53,,0.336,0.571,96.62,10.172,0,0,0,0,0,0,10.172,6.052,0.048,0,6.099,0.447,0.76,0.793,952.4565075
Luoboling,arc,54.359,,,,,,,41.526,0.149,1.172,1.976,,0.493,0.446,98.24,10.098,0,0,0,0,0,0,10.098,6.096,0.026,0,6.121,0.643,0.581,0.777,952.4565075
Luoboling,arc,52.51,,,,,,,40.71,0.38,0.67,2.67,,0.282,0.603,96.06,9.984,0,0,0,0,0,0,9.984,6.117,0.067,0,6.184,0.376,0.803,0.821,952.4565075
Luoboling,arc,52.626,,,,,,,39.795,0.352,1.1,2.553,,0.463,0.576,95.39,10.095,0,0,0,0,0,0,10.095,6.032,0.063,0,6.095,0.623,0.775,0.602,952.4565075
Luoboling,arc,54.101,,,,,,,40.9,0.169,2.607,0.507,,1.098,0.114,97.07,10.086,0,0,0,0,0,0,10.086,6.025,0.029,0,6.055,1.435,0.15,0.416,952.4565075
Luoboling,arc,53.359,,,,,,,40.056,0.235,1.077,2.342,,0.453,0.529,96.09,10.173,0,0,0,0,0,0,10.173,6.035,0.042,0,6.077,0.606,0.706,0.688,952.4565075
Luoboling,arc,53.599,,,,,,,40.735,0.238,1.161,1.533,,0.489,0.346,96.43,10.139,0,0,0,0,0,0,10.139,6.089,0.042,0,6.131,0.648,0.459,0.893,952.4565075
Luoboling,arc,53.88,,,,,,,40.324,0.481,1.363,1.539,,0.574,0.347,96.67,10.176,0,0,0,0,0,0,10.176,6.018,0.085,0,6.103,0.76,0.46,0.78,952.4565075
Luoboling,arc,53.263,,,,,,,39.852,0.242,1.04,1.911,,0.438,0.431,95.44,10.221,0,0,0,0,0,0,10.221,6.043,0.043,0,6.086,0.589,0.58,0.831,952.4565075
Luoboling,arc,53.514,,,,,,,39.705,0.636,1.202,2.025,,0.506,0.457,96.12,10.192,0,0,0,0,0,0,10.192,5.976,0.113,0,6.089,0.676,0.61,0.714,952.4565075
Luoboling,arc,53.768,,,,,,,39.435,0.401,1.535,1.933,,0.646,0.436,95.99,10.263,0,0,0,0,0,0,10.263,5.948,0.071,0,6.019,0.865,0.584,0.552,952.4565075
Luoboling,arc,54.686,,,,,,,39.61,0.32,1.574,1.538,,0.663,0.347,96.72,10.373,0,0,0,0,0,0,10.373,5.937,0.057,0,5.994,0.881,0.462,0.657,952.4565075
Luoboling,arc,54.819,,,,,,,40.308,0.358,1.485,1.593,,0.625,0.359,97.58,10.286,0,0,0,0,0,0,10.286,5.976,0.063,0,6.039,0.822,0.473,0.705,952.4565075
Luoboling,arc,53.859,,,,,,,40.844,0.27,2.421,0.487,,1.019,0.11,96.75,10.074,0,0,0,0,0,0,10.074,6.037,0.047,0,6.084,1.337,0.144,0.519,952.4565075
Luoboling,arc,54.094,,,,,,,41.351,0.157,2.471,0.42,,1.04,0.095,97.36,10.042,0,0,0,0,0,0,10.042,6.066,0.027,0,6.093,1.354,0.123,0.523,952.4565075
Luoboling,arc,54.163,,,,,,,40.301,0.27,2.555,0.571,,1.076,0.129,96.66,10.168,0,0,0,0,0,0,10.168,5.978,0.047,0,6.025,1.416,0.17,0.415,952.4565075
Luoboling,arc,53.456,,,,,,,40.772,0.3,1.563,1.931,,0.658,0.436,96.93,10.043,0,0,0,0,0,0,10.043,6.053,0.053,0,6.105,0.867,0.574,0.559,952.4565075
Luoboling,arc,53.741,,,,,,,40.834,0.517,1.5,1.873,,0.632,0.423,97.41,10.047,0,0,0,0,0,0,10.047,6.033,0.09,0,6.123,0.828,0.554,0.618,952.4565075
Luoboling,arc,52.867,,,,,,,40.739,0.402,1.617,1.585,,0.681,0.358,96.17,9.979,0,0,0,0,0,0,9.979,6.077,0.071,0,6.148,0.901,0.473,0.626,952.4565075
Luoboling,arc,52.324,,,,,,,41.828,0.475,1.852,1.583,,0.78,0.357,96.92,9.729,0,0,0,0,0,0,9.729,6.146,0.082,0,6.228,1.016,0.466,0.518,952.4565075
Luoboling,arc,53.138,,,,,,,40.326,0.484,1.863,1.558,,0.784,0.352,96.23,10.034,0,0,0,0,0,0,10.034,6.017,0.085,0,6.103,1.038,0.465,0.496,952.4565075
Luoboling,arc,53.56,,,,,,,41.259,0.092,1.569,1.53,,0.661,0.345,97,10.035,0,0,0,0,0,0,10.035,6.109,0.016,0,6.125,0.868,0.454,0.679,952.4565075
Luoboling,arc,54.389,,,,,,,41.345,0.139,1.83,0.898,,0.771,0.203,97.63,10.12,0,0,0,0,0,0,10.12,6.079,0.024,0,6.103,1.005,0.264,0.731,952.4565075
Luoboling,arc,53.838,,,,,,,42.584,0.184,2.648,0.408,,1.115,0.092,98.45,9.821,0,0,0,0,0,0,9.821,6.138,0.031,0,6.169,1.426,0.118,0.457,952.4565075
Luoboling,arc,53.723,,,,,,,41.248,0.215,2.368,0.95,,0.997,0.214,97.29,9.987,0,0,0,0,0,0,9.987,6.059,0.037,0,6.097,1.299,0.279,0.421,952.4565075
Luoboling,arc,54.472,,,,,,,41.726,0.195,1.437,1.299,,0.605,0.293,98.23,10.086,0,0,0,0,0,0,10.086,6.105,0.034,0,6.139,0.785,0.381,0.834,952.4565075
Luoboling,arc,54.848,,,,,,,41.48,0.245,2.633,0.495,,1.109,0.112,98.48,10.076,0,0,0,0,0,0,10.076,6.022,0.042,0,6.064,1.428,0.144,0.428,952.4565075
Andacollo,arc,54.8876,0.103157,,,,,,42.0605,0.038823,2.28529,1.16166,0.12802,0.962227368,0.262151763,99.44067087,10.00028642,0.034011308,0,0,0,0,0,10.03429772,6.055441713,0.006602454,0.016338359,6.062044167,1.22894917,0.334818154,0.436232676,839.2614648
Andacollo,arc,53.9408,0.060295,,,,,,39.8965,0.044506,1.9964,1.39439,0.12089,0.840589474,0.314671932,96.29851959,10.22227715,0.020677498,0,0,0,0,0,10.24295464,5.974454609,0.007872758,0.01604771,5.982327367,1.116688988,0.418028886,0.465282126,839.2614648
Andacollo,arc,54.7677,0.068727,,,,,,41.0001,0.114744,1.69468,1.68476,0.153053,0.713549474,0.380199718,98.39001481,10.15704789,0.023065178,0,0,0,0,0,10.18011307,6.008431481,0.019863285,0.019882787,6.028294765,0.927652043,0.494279735,0.578068222,839.2614648
Andacollo,arc,54.3383,0.141076,,,,,,41.5593,0.162108,1.59291,1.67819,0.436708,0.670698947,0.378717066,98.85917599,9.986951975,0.046920916,0,0,0,0,0,10.03387289,6.035709626,0.027810541,0.056222542,6.063520167,0.864117015,0.48793257,0.647950415,839.2614648
Andacollo,arc,54.9155,0.021018,,,,,,41.4833,0.086299,2.53178,0.635351,0.099069,1.066012632,0.143379633,98.56292474,10.09103203,0.006989055,0,0,0,0,0,10.09802109,6.023475379,0.014802139,0.012751781,6.038277518,1.373159581,0.184691167,0.442149252,839.2614648
Andacollo,arc,54.7178,0.062979,,,,,,41.707,0.214756,2.30681,1.19714,0.049047,0.971288421,0.270158533,99.01408505,10.01723593,0.020864187,0,0,0,0,0,10.03810012,6.033390382,0.036698022,0.006289616,6.070088405,1.246480545,0.346701709,0.406817746,839.2614648
Andacollo,arc,54.9463,0.040117,,,,,,41.1431,0.101045,1.57223,1.53285,0.151603,0.661991579,0.345918195,98.47933523,10.18249196,0.013453352,0,0,0,0,0,10.19594531,6.024844382,0.017478676,0.019679581,6.042323058,0.859975553,0.449373074,0.690651372,839.2614648
Andacollo,arc,55.1197,0.072627,,,,,,41.0959,0.129914,1.39423,1.6398,0.266886,0.587044211,0.370053597,98.76195919,10.19808014,0.024316223,0,0,0,0,0,10.22239636,6.008184643,0.022436009,0.034588345,6.030620652,0.761378138,0.47994804,0.758673822,839.2614648
Andacollo,arc,55.1977,0.060028,,,,,,41.483,0.076486,1.85508,1.31532,0.062771,0.781086316,0.296828209,98.97247048,10.16001524,0.019994644,0,0,0,0,0,10.18000989,6.033603041,0.013141151,0.008093285,6.046744193,1.007837294,0.382998054,0.609164652,839.2614648
Andacollo,arc,54.9903,0.050625,,,,,,40.9279,0.085012,1.63053,1.45854,0.167479,0.686538947,0.32914866,98.29469839,10.21546912,0.017018595,0,0,0,0,0,10.23248771,6.007930328,0.014741122,0.021793401,6.02267145,0.894036859,0.428629774,0.677333367,839.2614648
Andacollo,arc,54.3399,0.043247,,,,,,40.6641,0.135943,2.06323,1.18455,0.132862,0.868728421,0.267317348,97.42778623,10.14786586,0.014614982,0,0,0,0,0,10.16248085,6.00067696,0.023696861,0.017379973,6.024373821,1.1372552,0.34994601,0.512798791,839.2614648
Andacollo,arc,55.1725,0.044945,,,,,,41.2577,0.142773,1.9581,1.34253,0.102493,0.824463158,0.302968688,98.89360915,10.16279776,0.014981608,0,0,0,0,0,10.17777937,6.00521877,0.024547925,0.013224439,6.029766695,1.064583894,0.391206791,0.544209316,839.2614648
Andacollo,arc,54.8935,0.040221,,,,,,40.8304,0.107862,1.94629,1.25706,0.145828,0.819490526,0.283680677,98.1179898,10.19712489,0.013520604,0,0,0,0,0,10.21064549,5.993405339,0.018702659,0.018975366,6.012107999,1.067133543,0.369406548,0.563459909,839.2614648
Andacollo,arc,54.6239,0.052083,,,,,,40.4989,0.110012,1.77803,1.51793,0.14116,0.748644211,0.342551199,97.63081959,10.21723274,0.017629216,0,0,0,0,0,10.23486196,5.985866259,0.019207406,0.018495013,6.005073665,0.981621519,0.44915278,0.569225701,839.2614648
Andacollo,arc,54.8594,0.053272,,,,,,40.5871,0.100502,1.87849,1.48998,0.142719,0.790943158,0.336243724,97.98427612,10.22285639,0.017964149,0,0,0,0,0,10.24082054,5.976438129,0.017481311,0.018629252,5.993919439,1.033200239,0.439231432,0.527568329,839.2614648
Andacollo,arc,53.5882,0.114116,,,,,,39.6675,0.737535,2.11379,1.00059,0.347101,0.890016842,0.225803103,96.45301205,10.09112642,0.038886911,0,0,0,0,0,10.13001333,5.902534139,0.129637663,0.04578453,6.032171802,1.17486163,0.298070092,0.527068278,839.2614648
Andacollo,arc,53.866,0.228062,,,,,,40.0562,0.27205,2.09052,1.36558,0.587439,0.880218947,0.308170381,97.27746167,10.06766455,0.077135334,0,0,0,0,0,10.14479988,5.915847313,0.04746143,0.07690759,5.963308743,1.153248081,0.403759657,0.442992262,839.2614648
Andacollo,arc,52.4913,0.054467,,,,,,40.9556,0.24473,2.10736,1.07765,0.060367,0.887309474,0.24319323,95.8609713,9.890109649,0.01857093,0,0,0,0,0,9.908680579,6.097618799,0.043040675,0.007967201,6.140659473,1.171944147,0.321205724,0.506850129,839.2614648
Andacollo,arc,54.303,0.048264,,,,,,40.871,0.06456,1.74603,1.49166,0.100814,0.735170526,0.336622849,97.55353462,10.14457767,0.016316233,0,0,0,0,0,10.1608939,6.033351282,0.011257754,0.013192388,6.044609036,0.962756045,0.440830625,0.59641333,839.2614648
Andacollo,arc,54.1734,0.068281,,,,,,41.9141,0.096056,1.66861,1.40171,0.130255,0.702572632,0.316323836,98.43351553,9.985170069,0.022774858,0,0,0,0,0,10.00794493,6.104677387,0.01652616,0.016817297,6.121203547,0.907775838,0.408713808,0.683510355,839.2614648
Andacollo,arc,54.6436,0.060005,,,,,,40.8416,0.095395,1.75486,1.30983,0.168119,0.738888421,0.295589281,97.8389313,10.18177085,0.020232888,0,0,0,0,0,10.20200374,6.013398189,0.016591579,0.02194286,6.029989768,0.965119063,0.386091921,0.648789016,839.2614648
Andacollo,arc,54.8206,0.036688,,,,,,41.243,0.252223,2.36604,0.568508,0.087729,0.996227368,0.128295176,98.25026546,10.11412197,0.012248837,0,0,0,0,0,10.12637081,6.012676666,0.043435735,0.01133757,6.0561124,1.288430179,0.165925352,0.545644469,839.2614648
Andacollo,arc,54.6557,0.097421,,,,,,41.14,0.036529,1.66604,1.59913,0.15092,0.701490526,0.360875599,98.28337387,10.14135213,0.032711421,0,0,0,0,0,10.17406355,6.031952165,0.006326686,0.019615511,6.038278851,0.912431416,0.469392275,0.618176309,839.2614648
