,Unit,Type,Ti49_ppm
1004,Batu Hijau,arc,5.27
1005,Batu Hijau,arc,5.27
1006,Batu Hijau,arc,5.27
1007,Batu Hijau,arc,5.29
1008,Batu Hijau,arc,5.29
1009,Batu Hijau,arc,5.3
1010,Batu Hijau,arc,5.31
1011,Batu Hijau,arc,5.31
1012,Batu Hijau,arc,5.33
1013,Batu Hijau,arc,5.35
1014,Batu Hijau,arc,5.36
1015,Batu Hijau,arc,5.38
1016,Batu Hijau,arc,5.38
1017,Batu Hijau,arc,5.39
1018,Batu Hijau,arc,5.39
1019,Batu Hijau,arc,5.39
1020,Batu Hijau,arc,5.4
1021,Batu Hijau,arc,5.41
1022,Batu Hijau,arc,5.42
1023,Batu Hijau,arc,5.42
1024,Batu Hijau,arc,5.43
1025,Batu Hijau,arc,5.49
1026,Batu Hijau,arc,5.5
1027,Batu Hijau,arc,5.5
1028,Batu Hijau,arc,5.5
1029,Batu Hijau,arc,5.52
1030,Batu Hijau,arc,5.52
1031,Batu Hijau,arc,5.52
1032,Batu Hijau,arc,5.53
1033,Batu Hijau,arc,5.53
1034,Batu Hijau,arc,5.55
1035,Batu Hijau,arc,5.56
1036,Batu Hijau,arc,5.58
1037,Batu Hijau,arc,5.6
1038,Batu Hijau,arc,5.6
1039,Batu Hijau,arc,5.6
1040,Batu Hijau,arc,5.62
1041,Batu Hijau,arc,5.64
1042,Batu Hijau,arc,5.64
1043,Batu Hijau,arc,5.67
1044,Batu Hijau,arc,5.67
1045,Batu Hijau,arc,5.67
1046,Batu Hijau,arc,5.7
1047,Batu Hijau,arc,5.7
1048,Batu Hijau,arc,5.7
1049,Batu Hijau,arc,5.7
1050,Batu Hijau,arc,5.7
1051,Batu Hijau,arc,5.71
1052,Batu Hijau,arc,5.71
1053,Batu Hijau,arc,5.72
1054,Batu Hijau,arc,5.73
1055,Batu Hijau,arc,5.74
1056,Batu Hijau,arc,5.78
1057,Batu Hijau,arc,5.79
1058,Batu Hijau,arc,5.8
1059,Batu Hijau,arc,5.8
1060,Batu Hijau,arc,5.8
1061,Batu Hijau,arc,5.8
1062,Batu Hijau,arc,5.82
1063,Batu Hijau,arc,5.82
1064,Batu Hijau,arc,5.85
1065,Batu Hijau,arc,5.9
1066,Batu Hijau,arc,5.9
1067,Batu Hijau,arc,5.91
1068,Batu Hijau,arc,5.92
1069,Batu Hijau,arc,5.92
1070,Batu Hijau,arc,5.93
1071,Batu Hijau,arc,5.95
1072,Batu Hijau,arc,5.99
1073,Batu Hijau,arc,6
1074,Batu Hijau,arc,6
1075,Batu Hijau,arc,6
1076,Batu Hijau,arc,6.01
1077,Batu Hijau,arc,6.02
1078,Batu Hijau,arc,6.02
1079,Batu Hijau,arc,6.08
1080,Batu Hijau,arc,6.1
1081,Batu Hijau,arc,6.1
1082,Batu Hijau,arc,6.1
1083,Batu Hijau,arc,6.1
1084,Batu Hijau,arc,6.11
1085,Batu Hijau,arc,6.11
1086,Batu Hijau,arc,6.12
1087,Batu Hijau,arc,6.12
1088,Batu Hijau,arc,6.14
1089,Batu Hijau,arc,6.15
1090,Batu Hijau,arc,6.17
1091,Batu Hijau,arc,6.17
1092,Batu Hijau,arc,6.18
1093,Batu Hijau,arc,6.21
1094,Batu Hijau,arc,6.21
1095,Batu Hijau,arc,6.22
1096,Batu Hijau,arc,6.23
1097,Batu Hijau,arc,6.25
1098,Batu Hijau,arc,6.28
1099,Batu Hijau,arc,6.29
1100,Batu Hijau,arc,6.3
1101,Batu Hijau,arc,6.31
1102,Batu Hijau,arc,6.31
1103,Batu Hijau,arc,6.33
1104,Batu Hijau,arc,6.37
1105,Batu Hijau,arc,6.38
1106,Batu Hijau,arc,6.39
1107,Batu Hijau,arc,6.4
1108,Batu Hijau,arc,6.4
1109,Batu Hijau,arc,6.4
1110,Batu Hijau,arc,6.41
1111,Batu Hijau,arc,6.41
1112,Batu Hijau,arc,6.42
1113,Batu Hijau,arc,6.46
1114,Batu Hijau,arc,6.47
1115,Batu Hijau,arc,6.47
1116,Batu Hijau,arc,6.48
1117,Batu Hijau,arc,6.5
1118,Batu Hijau,arc,6.5
1119,Batu Hijau,arc,6.56
1120,Batu Hijau,arc,6.56
1121,Batu Hijau,arc,6.57
1122,Batu Hijau,arc,6.58
1123,Batu Hijau,arc,6.6
1124,Batu Hijau,arc,6.6
1125,Batu Hijau,arc,6.67
1126,Batu Hijau,arc,6.68
1127,Batu Hijau,arc,6.69
1128,Batu Hijau,arc,6.7
1129,Batu Hijau,arc,6.71
1130,Batu Hijau,arc,6.76
1131,Batu Hijau,arc,6.76
1132,Batu Hijau,arc,6.79
1133,Batu Hijau,arc,6.8
1134,Batu Hijau,arc,6.8
1135,Batu Hijau,arc,6.88
1136,Batu Hijau,arc,6.9
1137,Batu Hijau,arc,6.92
1138,Batu Hijau,arc,6.93
1139,Batu Hijau,arc,7
1140,Batu Hijau,arc,7
1141,Batu Hijau,arc,7
1142,Batu Hijau,arc,7.03
1143,Batu Hijau,arc,7.13
1144,Batu Hijau,arc,7.17
1145,Batu Hijau,arc,7.2
1146,Batu Hijau,arc,7.21
1147,Batu Hijau,arc,7.22
1148,Batu Hijau,arc,7.22
1149,Batu Hijau,arc,7.3
1150,Batu Hijau,arc,7.4
1151,Batu Hijau,arc,7.41
1152,Batu Hijau,arc,7.46
1153,Batu Hijau,arc,7.47
1154,Batu Hijau,arc,7.47
1155,Batu Hijau,arc,7.54
1156,Batu Hijau,arc,7.6
1157,Batu Hijau,arc,7.6
1158,Batu Hijau,arc,7.65
1159,Batu Hijau,arc,7.7
1160,Batu Hijau,arc,7.8
1161,Batu Hijau,arc,7.83
1162,Batu Hijau,arc,7.86
1163,Batu Hijau,arc,7.9
1164,Batu Hijau,arc,8
1165,Batu Hijau,arc,8.05
1166,Batu Hijau,arc,8.06
1167,Batu Hijau,arc,8.08
1168,Batu Hijau,arc,8.1
1169,Batu Hijau,arc,8.1
1170,Batu Hijau,arc,8.1
1171,Batu Hijau,arc,8.14
1172,Batu Hijau,arc,8.17
1173,Batu Hijau,arc,8.2
1174,Batu Hijau,arc,8.3
1175,Batu Hijau,arc,8.46
1176,Batu Hijau,arc,8.7
1177,Batu Hijau,arc,8.71
1178,Batu Hijau,arc,8.71
1179,Batu Hijau,arc,8.77
1180,Batu Hijau,arc,8.83
1181,Batu Hijau,arc,9.07
1182,Batu Hijau,arc,9.1
1183,Batu Hijau,arc,9.2
1184,Batu Hijau,arc,9.26
1185,Batu Hijau,arc,9.3
1186,Batu Hijau,arc,9.31
1187,Batu Hijau,arc,9.57
1188,Batu Hijau,arc,10
1189,Batu Hijau,arc,10.2
1190,Batu Hijau,arc,10.8
1191,Batu Hijau,arc,11.82
1192,Batu Hijau,arc,14.2
1193,Batu Hijau,arc,30
1194,Bingham,arc,1.42
1195,Bingham,arc,1.43
1196,Bingham,arc,1.55
1197,Bingham,arc,1.58
1198,Bingham,arc,1.58
1199,Bingham,arc,1.69
1200,Bingham,arc,1.72
1201,Bingham,arc,1.78
1202,Bingham,arc,1.83
1203,Bingham,arc,1.89
1204,Bingham,arc,1.93
1205,Bingham,arc,1.95
1206,Bingham,arc,1.99
1207,Bingham,arc,2
1208,Bingham,arc,2
1209,Bingham,arc,2.01
1210,Bingham,arc,2.07
1211,Bingham,arc,2.1
1212,Bingham,arc,2.11
1213,Bingham,arc,2.13
1214,Bingham,arc,2.13
1215,Bingham,arc,2.13
1216,Bingham,arc,2.14
1217,Bingham,arc,2.19
1218,Bingham,arc,2.19
1219,Bingham,arc,2.2
1220,Bingham,arc,2.21
1221,Bingham,arc,2.21
1222,Bingham,arc,2.24
1223,Bingham,arc,2.28
1224,Bingham,arc,2.38
1225,Bingham,arc,2.39
1226,Bingham,arc,2.39
1227,Bingham,arc,2.4
1228,Bingham,arc,2.46
1229,Bingham,arc,2.48
1230,Bingham,arc,2.48
1231,Bingham,arc,2.52
1232,Bingham,arc,2.53
1233,Bingham,arc,2.57
1234,Bingham,arc,2.59
1235,Bingham,arc,2.63
1236,Bingham,arc,2.63
1237,Bingham,arc,2.63
1238,Bingham,arc,2.68
1239,Bingham,arc,2.7
1240,Bingham,arc,2.7
1241,Bingham,arc,2.71
1242,Bingham,arc,2.72
1243,Bingham,arc,2.79
1244,Bingham,arc,2.8
1245,Bingham,arc,2.8
1246,Bingham,arc,2.83
1247,Bingham,arc,2.84
1248,Bingham,arc,2.87
1249,Bingham,arc,2.87
1250,Bingham,arc,2.9
1251,Bingham,arc,2.9
1252,Bingham,arc,2.91
1253,Bingham,arc,2.97
1254,Bingham,arc,3.01
1255,Bingham,arc,3.01
1256,Bingham,arc,3.02
1257,Bingham,arc,3.06
1258,Bingham,arc,3.09
1259,Bingham,arc,3.09
1260,Bingham,arc,3.14
1261,Bingham,arc,3.19
1262,Bingham,arc,3.31
1263,Bingham,arc,3.4
1264,Bingham,arc,3.4
1265,Bingham,arc,3.4
1266,Bingham,arc,3.4
1267,Bingham,arc,3.43
1268,Bingham,arc,3.45
1269,Bingham,arc,3.47
1270,Bingham,arc,3.49
1271,Bingham,arc,3.49
1272,Bingham,arc,3.5
1273,Bingham,arc,3.5
1274,Bingham,arc,3.6
1275,Bingham,arc,3.63
1276,Bingham,arc,3.64
1277,Bingham,arc,3.66
1278,Bingham,arc,3.66
1279,Bingham,arc,3.7
1280,Bingham,arc,3.72
1281,Bingham,arc,3.73
1282,Bingham,arc,3.74
1283,Bingham,arc,3.8
1284,Bingham,arc,3.8
1285,Bingham,arc,3.88
1286,Bingham,arc,3.93
1287,Bingham,arc,3.93
1288,Bingham,arc,3.98
1289,Bingham,arc,4
1290,Bingham,arc,4.02
1291,Bingham,arc,4.08
1292,Bingham,arc,4.1
1293,Bingham,arc,4.1
1294,Bingham,arc,4.11
1295,Bingham,arc,4.2
1296,Bingham,arc,4.21
1297,Bingham,arc,4.21
1298,Bingham,arc,4.25
1299,Bingham,arc,4.29
1300,Bingham,arc,4.29
1301,Bingham,arc,4.3
1302,Bingham,arc,4.31
1303,Bingham,arc,4.4
1304,Bingham,arc,4.42
1305,Bingham,arc,4.47
1306,Bingham,arc,4.5
1307,Bingham,arc,4.5
1308,Bingham,arc,4.5
1309,Bingham,arc,4.5
1310,Bingham,arc,4.6
1311,Bingham,arc,4.62
1312,Bingham,arc,4.64
1313,Bingham,arc,4.66
1314,Bingham,arc,4.7
1315,Bingham,arc,4.7
1316,Bingham,arc,4.73
1317,Bingham,arc,4.8
1318,Bingham,arc,4.8
1319,Bingham,arc,4.81
1320,Bingham,arc,4.88
1321,Bingham,arc,4.9
1322,Bingham,arc,4.9
1323,Bingham,arc,4.9
1324,Bingham,arc,4.91
1325,Bingham,arc,4.91
1326,Bingham,arc,4.99
1327,Bingham,arc,5
1328,Bingham,arc,5.09
1329,Bingham,arc,5.1
1330,Bingham,arc,5.1
1331,Bingham,arc,5.12
1332,Bingham,arc,5.16
1333,Bingham,arc,5.17
1334,Bingham,arc,5.2
1335,Bingham,arc,5.2
1336,Bingham,arc,5.27
1337,Bingham,arc,5.36
1338,Bingham,arc,5.39
1339,Bingham,arc,5.4
1340,Bingham,arc,5.5
1341,Bingham,arc,5.5
1342,Bingham,arc,5.59
1343,Bingham,arc,5.6
1344,Bingham,arc,5.7
1345,Bingham,arc,5.73
1346,Bingham,arc,5.73
1347,Bingham,arc,5.8
1348,Bingham,arc,5.8
1349,Bingham,arc,5.9
1350,Bingham,arc,5.9
1351,Bingham,arc,5.9
1352,Bingham,arc,5.9
1353,Bingham,arc,5.99
1354,Bingham,arc,6
1355,Bingham,arc,6.14
1356,Bingham,arc,6.15
1357,Bingham,arc,6.19
1358,Bingham,arc,6.25
1359,Bingham,arc,6.3
1360,Bingham,arc,6.5
1361,Bingham,arc,6.5
1362,Bingham,arc,6.59
1363,Bingham,arc,6.63
1364,Bingham,arc,6.8
1365,Bingham,arc,6.81
1366,Bingham,arc,6.9
1367,Bingham,arc,7
1368,Bingham,arc,7.1
1369,Bingham,arc,7.11
1370,Bingham,arc,7.11
1371,Bingham,arc,7.17
1372,Bingham,arc,7.2
1373,Bingham,arc,7.4
1374,Bingham,arc,7.42
1375,Bingham,arc,7.52
1376,Bingham,arc,7.53
1377,Bingham,arc,7.7
1378,Bingham,arc,7.89
1379,Bingham,arc,8
1380,Bingham,arc,8.07
1381,Bingham,arc,8.1
1382,Bingham,arc,8.2
1383,Bingham,arc,8.2
1384,Bingham,arc,8.38
1385,Bingham,arc,8.4
1386,Bingham,arc,8.4
1387,Bingham,arc,8.5
1388,Bingham,arc,8.5
1389,Bingham,arc,8.66
1390,Bingham,arc,8.66
1391,Bingham,arc,8.67
1392,Bingham,arc,8.7
1393,Bingham,arc,8.71
1394,Bingham,arc,8.9
1395,Bingham,arc,8.99
1396,Bingham,arc,9
1397,Bingham,arc,9.3
1398,Bingham,arc,9.4
1399,Bingham,arc,9.5
1400,Bingham,arc,9.59
1401,Bingham,arc,9.62
1402,Bingham,arc,9.71
1403,Bingham,arc,9.81
1404,Bingham,arc,10.1
1405,Bingham,arc,10.19
1406,Bingham,arc,10.21
1407,Bingham,arc,10.3
1408,Bingham,arc,10.32
1409,Bingham,arc,10.4
1410,Bingham,arc,10.44
1411,Bingham,arc,10.5
1412,Bingham,arc,10.51
1413,Bingham,arc,10.54
1414,Bingham,arc,10.54
1415,Bingham,arc,10.8
1416,Bingham,arc,10.86
1417,Bingham,arc,10.9
1418,Bingham,arc,10.9
1419,Bingham,arc,10.94
1420,Bingham,arc,11.29
1421,Bingham,arc,11.4
1422,Bingham,arc,11.4
1423,Bingham,arc,11.6
1424,Bingham,arc,11.6
1425,Bingham,arc,11.7
1426,Bingham,arc,11.81
1427,Bingham,arc,12
1428,Bingham,arc,12
1429,Bingham,arc,12.34
1430,Bingham,arc,12.79
1431,Bingham,arc,12.92
1432,Bingham,arc,13.1
1433,Bingham,arc,13.2
1434,Bingham,arc,13.2
1435,Bingham,arc,13.6
1436,Bingham,arc,13.7
1437,Bingham,arc,14.27
1438,Bingham,arc,14.38
1439,Bingham,arc,14.57
1440,Bingham,arc,14.7
1441,Bingham,arc,14.78
1442,Bingham,arc,14.9
1443,Bingham,arc,14.9
1444,Bingham,arc,15
1445,Bingham,arc,15.18
1446,Bingham,arc,15.2
1447,Bingham,arc,15.3
1448,Bingham,arc,15.5
1449,Bingham,arc,15.5
1450,Bingham,arc,15.6
1451,Bingham,arc,15.92
1452,Bingham,arc,16
1453,Bingham,arc,16.1
1454,Bingham,arc,16.5
1455,Bingham,arc,16.7
1456,Bingham,arc,16.8
1457,Bingham,arc,17
1458,Bingham,arc,17.4
1459,Bingham,arc,17.4
1460,Bingham,arc,17.49
1461,Bingham,arc,17.5
1462,Bingham,arc,17.6
1463,Bingham,arc,17.6
1464,Bingham,arc,17.64
1465,Bingham,arc,17.7
1466,Bingham,arc,17.9
1467,Bingham,arc,17.95
1468,Bingham,arc,18
1469,Bingham,arc,18.2
1470,Bingham,arc,18.25
1471,Bingham,arc,18.3
1472,Bingham,arc,18.39
1473,Bingham,arc,18.4
1474,Bingham,arc,18.4
1475,Bingham,arc,18.6
1476,Bingham,arc,18.8
1477,Bingham,arc,19
1478,Bingham,arc,19
1479,Bingham,arc,19.1
1480,Bingham,arc,19.1
1481,Bingham,arc,19.2
1482,Bingham,arc,19.3
1483,Bingham,arc,19.52
1484,Bingham,arc,19.6
1485,Bingham,arc,19.9
1486,Bingham,arc,20.5
1487,Bingham,arc,21.1
1488,Bingham,arc,21.1
1489,Bingham,arc,21.3
1490,Bingham,arc,21.4
1491,Bingham,arc,21.4
1492,Bingham,arc,22.5
1493,Bingham,arc,22.6
1494,Bingham,arc,23
1495,Bingham,arc,23.8
1496,Bingham,arc,23.9
1497,Bingham,arc,24.3
1498,Bingham,arc,24.6
1499,Bingham,arc,26.2
1500,Bingham,arc,26.3
1501,Bingham,arc,27.6
1502,Black Mountain,arc,2.68
1503,Black Mountain,arc,2.71
1504,Black Mountain,arc,3.2
1505,Black Mountain,arc,3.3
1506,Black Mountain,arc,3.42
1507,Black Mountain,arc,3.5
1508,Black Mountain,arc,3.59
1509,Black Mountain,arc,3.6
1510,Black Mountain,arc,3.6
1511,Black Mountain,arc,3.6
1512,Black Mountain,arc,3.7
1513,Black Mountain,arc,3.8
1514,Black Mountain,arc,3.8
1515,Black Mountain,arc,3.84
1516,Black Mountain,arc,3.9
1517,Black Mountain,arc,3.9
1518,Black Mountain,arc,3.9
1519,Black Mountain,arc,4
1520,Black Mountain,arc,4
1521,Black Mountain,arc,4
1522,Black Mountain,arc,4
1523,Black Mountain,arc,4
1524,Black Mountain,arc,4.1
1525,Black Mountain,arc,4.2
1526,Black Mountain,arc,4.2
1527,Black Mountain,arc,4.2
1528,Black Mountain,arc,4.2
1529,Black Mountain,arc,4.2
1530,Black Mountain,arc,4.3
1531,Black Mountain,arc,4.3
1532,Black Mountain,arc,4.3
1533,Black Mountain,arc,4.3
1534,Black Mountain,arc,4.4
1535,Black Mountain,arc,4.4
1536,Black Mountain,arc,4.4
1537,Black Mountain,arc,4.4
1538,Black Mountain,arc,4.4
1539,Black Mountain,arc,4.5
1540,Black Mountain,arc,4.6
1541,Black Mountain,arc,4.6
1542,Black Mountain,arc,4.6
1543,Black Mountain,arc,4.6
1544,Black Mountain,arc,4.7
1545,Black Mountain,arc,4.7
1546,Black Mountain,arc,4.8
1547,Black Mountain,arc,4.8
1548,Black Mountain,arc,4.8
1549,Black Mountain,arc,4.9
1550,Black Mountain,arc,5
1551,Black Mountain,arc,5
1552,Black Mountain,arc,5
1553,Black Mountain,arc,5
1554,Black Mountain,arc,5
1555,Black Mountain,arc,5
1556,Black Mountain,arc,5
1557,Black Mountain,arc,5.1
1558,Black Mountain,arc,5.2
1559,Black Mountain,arc,5.3
1560,Black Mountain,arc,5.3
1561,Black Mountain,arc,5.4
1562,Black Mountain,arc,5.4
1563,Black Mountain,arc,5.4
1564,Black Mountain,arc,5.4
1565,Black Mountain,arc,5.4
1566,Black Mountain,arc,5.5
1567,Black Mountain,arc,5.5
1568,Black Mountain,arc,5.6
1569,Black Mountain,arc,5.6
1570,Black Mountain,arc,5.6
1571,Black Mountain,arc,5.7
1572,Black Mountain,arc,5.8
1573,Black Mountain,arc,5.8
1574,Black Mountain,arc,5.8
1575,Black Mountain,arc,5.9
1576,Black Mountain,arc,5.9
1577,Black Mountain,arc,5.9
1578,Black Mountain,arc,6
1579,Black Mountain,arc,6
1580,Black Mountain,arc,6
1581,Black Mountain,arc,6.2
1582,Black Mountain,arc,6.2
1583,Black Mountain,arc,6.2
1584,Black Mountain,arc,6.3
1585,Black Mountain,arc,6.5
1586,Black Mountain,arc,6.5
1587,Black Mountain,arc,6.5
1588,Black Mountain,arc,6.6
1589,Black Mountain,arc,6.6
1590,Black Mountain,arc,6.7
1591,Black Mountain,arc,6.7
1592,Black Mountain,arc,6.8
1593,Black Mountain,arc,6.8
1594,Black Mountain,arc,6.8
1595,Black Mountain,arc,6.8
1596,Black Mountain,arc,6.8
1597,Black Mountain,arc,7.1
1598,Black Mountain,arc,7.2
1599,Black Mountain,arc,7.5
1600,Black Mountain,arc,7.6
1601,Black Mountain,arc,7.6
1602,Black Mountain,arc,7.9
1603,Black Mountain,arc,8.2
1604,Black Mountain,arc,8.7
1605,Black Mountain,arc,8.7
1606,Black Mountain,arc,9.5
1607,Black Mountain,arc,9.7
1608,Black Mountain,arc,9.9
1609,Borly,arc,5.6
1610,Borly,arc,8.64
1611,Borly,arc,9.92
1612,Borly,arc,10.9
1613,Borly,arc,16.2
1614,Cerro Corona,arc,1.47
1615,Cerro Corona,arc,1.82
1616,Cerro Corona,arc,1.93
1617,Cerro Corona,arc,2.01
1618,Cerro Corona,arc,2.06
1619,Cerro Corona,arc,2.52
1620,Cerro Corona,arc,2.6
1621,Cerro Corona,arc,2.61
1622,Cerro Corona,arc,2.67
1623,Cerro Corona,arc,2.67
1624,Cerro Corona,arc,2.71
1625,Cerro Corona,arc,2.72
1626,Cerro Corona,arc,2.81
1627,Cerro Corona,arc,2.85
1628,Cerro Corona,arc,2.86
1629,Cerro Corona,arc,2.87
1630,Cerro Corona,arc,2.93
1631,Cerro Corona,arc,2.95
1632,Cerro Corona,arc,2.95
1633,Cerro Corona,arc,2.96
1634,Cerro Corona,arc,2.96
1635,Cerro Corona,arc,2.98
1636,Cerro Corona,arc,3
1637,Cerro Corona,arc,3.07
1638,Cerro Corona,arc,3.19
1639,Cerro Corona,arc,3.26
1640,Cerro Corona,arc,3.26
1641,Cerro Corona,arc,3.35
1642,Cerro Corona,arc,3.36
1643,Cerro Corona,arc,3.4
1644,Cerro Corona,arc,3.41
1645,Cerro Corona,arc,3.42
1646,Cerro Corona,arc,3.61
1647,Cerro Corona,arc,3.63
1648,Cerro Corona,arc,3.64
1649,Cerro Corona,arc,3.64
1650,Cerro Corona,arc,3.65
1651,Cerro Corona,arc,3.82
1652,Cerro Corona,arc,3.88
1653,Cerro Corona,arc,3.94
1654,Cerro Corona,arc,4
1655,Cerro Corona,arc,4.02
1656,Cerro Corona,arc,4.29
1657,Cerro Corona,arc,4.3
1658,Cerro Corona,arc,4.36
1659,Cerro Corona,arc,4.56
1660,Cerro Corona,arc,4.77
1661,Cerro Corona,arc,5.28
1662,Cerro Corona,arc,5.36
1663,Cerro San Jose,arc,1.58
1664,Cerro San Jose,arc,2.41
1665,Cerro San Jose,arc,2.47
